example_id                                                                         | status | run_time        |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:5]                     | passed | 0.04132 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:6]                     | passed | 0.04112 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:7:1]                   | passed | 0.01683 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:2:1:1]                   | passed | 0.01221 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:2:2]                     | passed | 0.05261 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:2:3]                     | passed | 0.02333 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:2:4:1]                   | passed | 0.01476 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:2:5:1]                   | passed | 0.01106 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:1]                     | passed | 0.05728 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:2]                     | passed | 0.23226 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:3]                     | passed | 0.02668 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:4]                     | passed | 0.13829 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:1:1]                 | passed | 0.02157 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:1:2]                 | passed | 0.04308 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:1:3]                 | passed | 0.02271 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:2:1]                 | passed | 0.0197 seconds  |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:2:2]                 | passed | 0.03699 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:2:3]                 | passed | 0.02198 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:3:1]                 | passed | 0.01584 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:3:2]                 | passed | 0.02616 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:3:3]                 | passed | 0.02185 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:4:1]                 | passed | 0.01825 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:4:2]                 | passed | 0.0326 seconds  |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:5:4:3]                 | passed | 0.0217 seconds  |
./spec/app/controllers/user_settings_controller_spec.rb[1:3:6:1]                   | passed | 0.03216 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:4:1:1]                   | passed | 0.02494 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:4:1:2]                   | passed | 0.02439 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:4:2]                     | passed | 0.03098 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:4:3]                     | passed | 0.03057 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:4:4]                     | passed | 0.04589 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:4:5:1]                   | passed | 0.01997 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:1:1]             | passed | 0.01439 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:1:2]             | passed | 0.02012 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:1:1]           | passed | 0.01235 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:1:2]           | passed | 0.013 seconds   |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:1:3]           | passed | 0.01347 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:1:4]           | passed | 0.013 seconds   |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:1:5]           | passed | 0.0131 seconds  |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:2:1]           | passed | 0.01301 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:2:2]           | passed | 0.0133 seconds  |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:2:3]           | passed | 0.01331 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:2:4]           | passed | 0.01263 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:2:5]           | passed | 0.01366 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:3:1]           | passed | 0.0127 seconds  |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:3:2]           | passed | 0.01321 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:3:3]           | passed | 0.01309 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:3:4]           | passed | 0.01362 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:3:5]           | passed | 0.01274 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:1:1]         | passed | 0.01351 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:1:2]         | passed | 0.01435 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:1:3]         | passed | 0.01276 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:1:4]         | passed | 0.01332 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:1:5]         | passed | 0.01333 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:2:1]         | passed | 0.01302 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:2:2]         | passed | 0.013 seconds   |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:2:3]         | passed | 0.01258 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:2:4]         | passed | 0.01269 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:4:2:5]         | passed | 0.01268 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:5:1]           | passed | 0.01302 seconds |
